project_id,project_name,issue_count,fields.creator.key_<lambda>,fields.reporter.key_<lambda>,total_links,avg_links_per_issue,fields.components_<lambda>,total_components,avg_components_per_issue,total_labels,avg_labels_per_issue,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,fields.issuetype.name_<lambda>_Enhancement,fields.issuetype.name_<lambda>_Analysis,fields.issuetype.name_<lambda>_Problem,fields.issuetype.name_<lambda>_Typo,fields.issuetype.name_<lambda>_Problem Ticket,fields.issuetype.name_<lambda>_Backport,fields.issuetype.name_<lambda>_Technical Requirement,fields.issuetype.name_<lambda>_Support Request,fields.issuetype.name_<lambda>_Task,fields.issuetype.name_<lambda>_Public Security Vulnerability,fields.issuetype.name_<lambda>_Sub-task,fields.issuetype.name_<lambda>_Third-party issue,fields.issuetype.name_<lambda>_Clarification,fields.issuetype.name_<lambda>_Plugin Release Request,fields.issuetype.name_<lambda>_Dev Task,fields.issuetype.name_<lambda>_Spec Change,fields.issuetype.name_<lambda>_Feedback,fields.issuetype.name_<lambda>_A/B Test,fields.issuetype.name_<lambda>_Tracker,fields.issuetype.name_<lambda>_Spike,fields.issuetype.name_<lambda>_Ask a question,fields.issuetype.name_<lambda>_Risk,fields.issuetype.name_<lambda>_Support Patch,fields.issuetype.name_<lambda>_Market Problem,fields.issuetype.name_<lambda>_RFE,fields.issuetype.name_<lambda>_Feature Request,fields.issuetype.name_<lambda>_Component Upgrade Subtask,fields.issuetype.name_<lambda>_Infrastructure,fields.issuetype.name_<lambda>_Business Requirement,fields.issuetype.name_<lambda>_Documentation,fields.issuetype.name_<lambda>_Feature,fields.issuetype.name_<lambda>_Incident,fields.issuetype.name_<lambda>_Build Failure,fields.issuetype.name_<lambda>_Suggestion,fields.issuetype.name_<lambda>_Investigation,fields.issuetype.name_<lambda>_Question,fields.issuetype.name_<lambda>_Patch,fields.issuetype.name_<lambda>_Docs Task,fields.issuetype.name_<lambda>_Atlassian Incident,fields.issuetype.name_<lambda>_Purchase,fields.issuetype.name_<lambda>_Issue,fields.issuetype.name_<lambda>_Test Task,fields.issuetype.name_<lambda>_Workload,fields.issuetype.name_<lambda>_New Feature,fields.issuetype.name_<lambda>_Backport Sub-Task,fields.issuetype.name_<lambda>_CTS Challenge,fields.issuetype.name_<lambda>_QE Sub-task,fields.issuetype.name_<lambda>_Bug,fields.issuetype.name_<lambda>_Pricing Change,fields.issuetype.name_<lambda>_Design Request,fields.issuetype.name_<lambda>_Initiative,fields.issuetype.name_<lambda>_OKR,fields.issuetype.name_<lambda>_Tracking,fields.issuetype.name_<lambda>_Component Upgrade,fields.issuetype.name_<lambda>_Library Upgrade,fields.issuetype.name_<lambda>_Success Metric,fields.issuetype.name_<lambda>_Improvement,fields.issuetype.name_<lambda>_Doc API,fields.issuetype.name_<lambda>_App Incident,fields.issuetype.name_<lambda>_Payment Support,fields.issuetype.name_<lambda>_Technical task,fields.issuetype.name_<lambda>_Requirement,fields.issuetype.name_<lambda>_Dev Sub-task,fields.issuetype.name_<lambda>_Simple Task,fields.issuetype.name_<lambda>_Epic,fields.issuetype.name_<lambda>_Release,fields.issuetype.name_<lambda>_IT Help,fields.issuetype.name_<lambda>_Quality Risk,fields.issuetype.name_<lambda>_Story,fields.issuetype.name_<lambda>_Technical Debt,fields.issuetype.name_<lambda>_Doc UI,fields.issuetype.name_<lambda>_Docs Sub-task,fields.issuetype.name_<lambda>_QE Task,fields.status.name_<lambda>_Approved,fields.status.name_<lambda>_In Progress,fields.status.name_<lambda>_Verified,fields.status.name_<lambda>_Dropped,fields.status.name_<lambda>_In Review,fields.status.name_<lambda>_Defining,fields.status.name_<lambda>_To Do
10240.0,Jira Server and Data Center,38678,10010,10105,0.0,0.0,set(),0,0.0,0,0.0,2002-02-08 04:39:00.000,2021-12-27 18:20:43.000,15633.336844358837,3874.1294444444447,0.0,144285.31055555557,21201.554574464582,604666202.4661111,0,0,0,0,0,0,0,1467,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18693,0,0,0,0,0,0,0,0,0,0,0,0,0,18454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10292.0,Atlassian REST,375,1,1,0.0,0.0,set(),0,0.0,0,0.0,2008-12-30 21:22:54.909,2020-10-20 04:13:28.189,7252.627939619259,285.3212875,0.004970555555555555,50837.97976749999,12779.14789684118,2719735.4773572222,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,179,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10303.0,Indy Node,1964,79,81,0.0,0.0,set(),0,0.0,0,0.0,2017-04-19 00:41:08.000,2020-03-13 12:28:08.000,10277.327810024892,11564.145,0.019166666666666665,21678.940555555557,5932.681286527238,20184671.818888888,0,0,0,0,0,0,0,0,782,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
10304.0,Iroha,543,31,28,0.0,0.0,set(),0,0.0,0,0.0,2018-11-21 15:32:41.000,2021-07-01 11:57:27.000,1308.891473808062,492.17083333333335,0.003611111111111111,12415.375555555556,2081.6394477855733,710728.0702777777,0,0,0,0,0,0,0,0,310,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,86,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10330.0,Atlassian OAuth Plugin,320,1,1,0.0,0.0,set(),0,0.0,0,0.0,2009-03-02 16:50:09.054,2018-09-05 03:24:10.149,7549.214443499999,600.1632095833334,0.00534861111111111,57706.92341638889,14499.30430852216,2415748.62192,0,0,0,0,0,0,0,0,49,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,129,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10360.0,Universal Plugin Manager,3708,1,1,0.0,0.0,set(),0,0.0,0,0.0,2009-02-16 23:57:03.015,2020-07-28 11:17:49.787,3431.550289819085,289.1034484722222,0.004136388888888889,75268.60072500001,8451.87761534671,12724188.474649167,0,0,0,0,0,0,0,0,425,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,1984,1,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,4,0,0,0,136,1,0,0,0,0,0,0,0,0,0,0
10380.0,Documentation,12515,1350,1340,0.0,0.0,set(),0,0.0,0,0.0,2009-05-26 15:52:37.000,2021-12-31 00:33:53.000,2653.753839592489,432.17555555555555,0.001388888888888889,58513.12972222222,5476.991016313387,33211729.3025,0,0,0,32,0,2,0,0,5430,0,403,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,4041,0,3,0,0,21,0,0,0,2402,4,0,0,0,0,0,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10393.0,Atlassian Maven Plugin Suite,1398,1,1,0.0,0.0,set(),0,0.0,0,0.0,2009-06-25 04:19:17.457,2021-11-30 20:24:22.917,8237.449569523726,1083.6531256944445,0.0018763888888888888,66264.81139916666,11888.433360388495,11515954.498194167,0,0,0,0,0,0,0,0,200,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,711,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
10400.0,Minecraft: Java Edition,205547,118622,118497,0.0,0.0,set(),0,0.0,0,0.0,2012-10-23 03:40:08.000,2022-01-04 22:07:13.000,1264.1251082572087,3.6458333333333335,0.0,77011.8175,5084.683992195627,259837123.62694445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401.0,Indy SDK,1293,120,120,0.0,0.0,set(),0,0.0,0,0.0,2017-06-16 14:06:04.000,2020-10-05 04:38:37.000,2566.1800936667523,576.3755555555556,0.011666666666666667,20256.772222222222,4396.672990792717,3318070.861111111,0,0,0,0,0,0,0,0,455,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,357,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10452.0,Activity Streams,2242,1,1,0.0,0.0,set(),0,0.0,0,0.0,2007-12-11 01:13:57.863,2021-04-26 03:04:08.648,5282.964955008301,388.64903444444445,0.0048044444444444445,61383.40711111111,10718.655806754852,11844407.429128611,0,0,0,0,0,0,0,0,289,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1178,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
10470.0,Confluence Server and Data Center,37290,8594,8675,0.0,0.0,set(),0,0.0,0,0.0,2003-06-02 06:45:32.000,2021-12-14 08:18:39.000,15519.291636415779,6999.458611111111,0.0016666666666666668,143304.1136111111,19738.14499559568,578714385.1219444,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14211,0,0,0,0,0,0,0,0,0,0,0,0,0,23068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604.0,Fabric SDK Node,1599,256,258,0.0,0.0,set(),0,0.0,0,0.0,2016-08-10 19:51:30.000,2021-07-29 17:12:39.000,2314.859521575985,365.20166666666665,0.0019444444444444444,30053.465277777777,4445.9322909096,3701460.375,0,0,0,0,0,0,0,0,327,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0
10607.0,Fabric CA,736,131,131,0.0,0.0,set(),0,0.0,0,0.0,2016-08-10 17:47:14.000,2021-08-03 16:30:55.000,3713.762573218599,815.1344444444444,0.015,25940.89611111111,6570.851819688375,2733329.2538888888,0,0,0,0,0,0,0,0,196,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0
10610.0,Fabric SDK Go,872,64,65,0.0,0.0,set(),0,0.0,0,0.0,2016-09-15 14:56:29.000,2021-03-17 12:21:38.000,817.8757546508665,96.96444444444444,0.01861111111111111,22412.175555555557,1891.5658919516925,713187.6580555555,0,0,0,0,0,0,0,0,270,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0
10880.0,Node.js Driver,3105,1104,1114,0.0,0.0,set(),0,0.0,0,0.0,2012-07-09 19:42:41.000,2022-01-04 09:08:11.000,2273.4323785113615,426.87944444444446,0.002777777777777778,37465.09138888889,4642.9230435584295,7059007.535277777,0,0,0,0,0,0,0,0,825,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,1314,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11011.0,Bamboo,12416,2211,2237,0.0,0.0,set(),0,0.0,0,0.0,2006-04-06 23:43:22.000,2021-12-02 14:44:54.000,18271.413698073276,1878.330972222222,0.0019444444444444444,117442.29388888889,27546.953059831423,226857872.47527778,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,0,0,0,0,0,0,0,0,0,0,0,0,0,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101.0,Minecraft Launcher,16965,15187,15180,0.0,0.0,set(),0,0.0,0,0.0,2012-10-24 16:11:18.000,2022-01-05 00:56:52.000,1039.9915445033892,8.183333333333334,0.0,59184.106944444444,3762.8347346606242,17643456.5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11672.0,Atlassian Marketplace,4466,1,1,0.0,0.0,set(),0,0.0,0,0.0,2011-11-10 04:17:15.107,2021-12-17 18:24:00.156,2495.284575838496,433.2984988888889,0.0026147222222222223,65843.34631722223,4564.021222242759,11143940.915694723,0,0,0,0,0,0,0,6,418,0,442,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,2451,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,15,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0
11700.0,Bedrock Dedicated Server,13679,12484,12483,0.0,0.0,set(),0,0.0,0,0.0,2018-09-11 13:23:39.000,2022-01-04 11:04:20.000,657.6960765081918,11.64638888888889,0.0002777777777777778,27755.118333333332,1825.9333637205223,8996624.630555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11771.0,Crucible,5886,763,770,0.0,0.0,set(),0,0.0,0,0.0,2007-08-15 03:36:53.000,2021-11-04 00:37:10.000,9301.537903263865,899.5144444444445,0.0022222222222222222,98483.25055555555,18997.198771321597,54748852.09861111,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200.0,Jira Software Server and Data Center,10928,3469,3487,0.0,0.0,set(),0,0.0,0,0.0,2007-06-14 06:25:23.000,2021-11-17 13:14:45.000,6673.9727151456,846.0659722222222,0.0016666666666666668,94476.63611111112,10197.571801887054,72933173.83111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,0,0,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12370.0,Atlassian Gadgets,1458,1,1,0.0,0.0,set(),0,0.0,0,0.0,2008-08-27 23:05:50.133,2021-10-15 12:16:21.449,16794.45988457857,1021.4736052777778,0.0032649999999999997,103591.62671722221,26425.67373319425,24486322.511715554,0,0,0,0,0,0,0,0,221,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,667,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
12371.0,Atlassian Reference Application,493,1,1,0.0,0.0,set(),0,0.0,0,0.0,2008-09-25 14:45:05.654,2020-02-13 15:23:46.758,4726.652144716024,331.24829805555555,0.0036041666666666665,44574.399605000006,9411.103633717905,2330239.507345,0,0,0,0,0,0,0,0,193,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,121,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
12385.0,MongoDB Database Tools,2133,669,653,0.0,0.0,set(),0,0.0,0,0.0,2009-07-30 03:20:44.000,2021-12-28 22:22:16.000,5315.262131062145,510.0252777777778,0.005833333333333334,89229.25055555555,11332.992120591543,11337454.125555556,0,0,0,0,0,41,0,0,635,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,23,112,0,0,0,0,0,0,0,340,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12771.0,Atlassian User Interface,3983,1,1,0.0,0.0,set(),0,0.0,0,0.0,2011-08-28 23:32:02.082,2021-11-17 09:19:15.730,8879.260307986373,1438.4402383333334,0.003906666666666667,60336.74237472222,12816.834106610933,35366093.80670972,0,0,0,0,0,0,0,0,565,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,1925,0,0,6,0,0,0,0,12,734,0,0,0,0,0,0,0,91,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
12782.0,WiredTiger,7499,154,174,0.0,0.0,set(),0,0.0,0,0.0,2012-01-31 11:48:47.000,2022-01-03 21:36:59.000,3984.47492576788,505.73305555555555,0.005833333333333334,60562.01361111111,7591.860529793295,29879577.468333334,0,0,0,0,0,0,0,0,2586,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,557,0,0,0,0,0,0,0,0,0,2,201,0,0,0,2670,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
12787.0,Evergreen,11384,278,280,0.0,0.0,set(),0,0.0,0,0.0,2013-04-25 15:03:04.000,2021-12-28 17:07:09.000,2147.455461393183,295.9575,0.002777777777777778,60116.41166666667,5855.467365069201,24446632.9725,0,0,0,0,139,0,0,0,2752,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1789,0,0,50,0,0,0,0,0,0,0,1757,0,0,0,2769,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12870.0,ActiveObjects,693,1,1,0.0,0.0,set(),0,0.0,0,0.0,2010-01-26 23:21:12.961,2021-11-12 00:41:51.833,7083.386194559083,781.9407516666666,0.011028333333333333,72557.5127436111,11542.811550042039,4908786.6328294445,0,0,0,0,0,0,0,0,78,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,376,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
12970.0,Atlassian Selenium,296,1,1,0.0,0.0,set(),0,0.0,0,0.0,2008-07-17 02:15:08.696,2019-07-12 10:36:04.759,19501.77344811937,2729.0935854166664,0.002224722222222222,95985.27930027778,29836.895500677263,5772524.940643333,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,101,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12981.0,Mongoid,4889,319,2035,0.0,0.0,set(),0,0.0,0,0.0,2009-11-17 06:22:01.000,2021-12-29 15:11:59.000,21939.51075066476,23539.721666666668,0.0038888888888888888,64835.63444444445,13634.544236016645,107262268.06,0,0,0,0,0,0,0,0,4151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,425,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13182.0,Compass ,2072,390,358,0.0,0.0,set(),0,0.0,0,0.0,2016-03-21 14:59:36.000,2021-12-29 11:00:12.000,3764.1353422619045,861.2019444444445,0.0033333333333333335,41170.87111111111,6009.6983282119945,7799288.429166666,0,0,0,0,0,0,0,0,806,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,127,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,170,0,0,0,0,0,0,0,0,0,0,0
13310.0,Bitbucket Server,5663,2079,2110,0.0,0.0,set(),0,0.0,0,0.0,2012-03-09 04:03:59.000,2021-12-30 22:31:10.000,3297.220925598917,253.34666666666666,0.0030555555555555557,80191.2675,8480.15776860448,18672162.101666667,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13472.0,Atlassian Plugins Webresources,540,1,1,0.0,0.0,set(),0,0.0,0,0.0,2010-11-28 22:11:18.163,2021-12-06 11:44:42.267,8816.12224690998,978.6967472222223,0.003801111111111111,86626.33365694445,16819.83442913519,4760706.013331389,0,0,0,0,0,0,0,0,84,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,246,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
13571.0,JIRA REST Java Client Library,122,1,1,0.0,0.0,set(),0,0.0,0,0.0,2010-07-28 15:14:13.679,2018-11-29 21:56:47.583,1252.5425114116574,127.76015083333334,0.009430277777777777,24923.808415,3314.729275216749,152810.1863922222,0,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,46,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
13771.0,Atlassian Connector for Eclipse (discontinued),1499,1,1,0.0,0.0,set(),0,0.0,0,0.0,2008-03-03 08:58:28.658,2015-05-28 15:01:14.892,6489.255670093767,617.3346425,0.0072341666666666665,60634.14123916667,12102.684416997274,9727394.249470556,0,0,0,0,0,0,0,0,83,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0
13772.0,Atlassian Connector for IntelliJ IDE (discontinued),2889,1,1,0.0,0.0,set(),0,0.0,0,0.0,2008-01-04 06:35:46.533,2016-09-15 12:55:56.083,6199.856572912869,649.3814138888888,0.014404166666666666,60505.730261666664,11984.212034403334,17911385.639145277,0,0,0,0,0,0,0,0,137,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0
13773.0,Atlassian Connector for Visual Studio (discontinued),454,1,1,0.0,0.0,set(),0,0.0,0,0.0,2009-11-25 11:23:30.889,2015-04-17 06:35:58.574,7595.873669130568,1353.122660972222,0.015956944444444444,46154.19917027778,11790.813422860247,3448526.6457852777,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
13871.0,Atlassian Troubleshooting & Support Tools Plugin,405,1,1,0.0,0.0,set(),0,0.0,0,0.0,2011-12-16 06:50:43.347,2021-11-10 22:55:23.705,12578.124751958161,4876.8826225,0.002659166666666667,64755.23753777778,16096.09629822628,5094140.524543055,0,0,1,0,0,0,0,7,11,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,49,0,0,0,220,0,0,0,0,0,0,0,0,95,0,2,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
14087.0,JIRA Toolkit Plugin,47,1,1,0.0,0.0,set(),0,0.0,0,0.0,2006-09-05 00:32:21.872,2017-02-27 20:00:11.857,7965.115979361702,346.1953236111111,0.0024319444444444445,72903.04169555556,15451.951056948525,374360.45103,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14178.0,Subversion JIRA plugin,159,1,1,0.0,0.0,set(),0,0.0,0,0.0,2004-11-17 05:29:40.412,2016-10-07 10:26:00.216,4884.280956144305,207.75828055555556,0.005384722222222223,41824.42229638889,8858.581337301508,776600.6720269445,0,0,0,0,0,0,0,21,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,83,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14472.0,Atlassian Connect,1280,1,1,0.0,0.0,set(),0,0.0,0,0.0,2011-11-24 06:45:17.000,2021-10-05 23:45:14.932,4121.10220623546,1196.8210598611113,0.009468333333333332,63531.3427925,9158.442183725352,5275010.8239813885,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,2,0,0,0,0,266,0,0,0,571,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
